path,step,S
32,73,125.894
32,74,125.282
32,75,126.12
32,76,123.537
32,77,125.598
32,78,124.408
32,79,124.527
32,80,124.543
32,81,122.89
32,82,123.08
32,83,124.6
32,84,120.302
32,85,118.708
32,86,120.927
32,87,120.999
32,88,120.221
32,89,119.214
32,90,119.98
32,91,121.051
32,92,120.142
32,93,121.193
32,94,118.463
32,95,117.494
32,96,116.519
32,97,118.108
32,98,118.47
32,99,118.377
32,100,116.436
33,0,100
33,1,98.5365
33,2,100.136
33,3,99.4238
33,4,101.679
33,5,101.687
33,6,102.217
33,7,103.523
33,8,99.4209
33,9,98.4336
33,10,96.9334
33,11,93.6075
33,12,96.3641
33,13,97.9487
33,14,98.5089
33,15,98.3809
33,16,96.5298
33,17,95.1076
33,18,96.2976
33,19,95.8247
33,20,96.4868
33,21,99.5954
33,22,97.6872
33,23,96.5897
33,24,95.3465
33,25,96.1557
33,26,93.3651
33,27,96.2054
33,28,93.7647
33,29,94.2559
33,30,92.907
33,31,94.3568
33,32,93.6085
33,33,91.0265
33,34,89.7699
33,35,87.8473
33,36,86.9421
33,37,87.3864
33,38,87.2643
33,39,88.0296
33,40,88.6467
33,41,89.6491
33,42,89.1675
33,43,89.4088
33,44,90.6297
33,45,91.9452
33,46,90.7898
33,47,91.5274
33,48,91.8804
33,49,92.6422
33,50,90.7652
33,51,92.1871
33,52,92.4092
33,53,93.2376
33,54,90.9068
33,55,89.8404
33,56,88.1168
33,57,88.1116
33,58,87.7146
33,59,88.093
33,60,86.0193
33,61,85.8573
33,62,86.0022
33,63,86.2305
33,64,85.3084
33,65,83.3486
33,66,84.9819
33,67,83.236
33,68,84.461
33,69,84.0846
33,70,81.5652
33,71,82.109
33,72,80.9414
33,73,83.1557
33,74,85.2675
33,75,86.4899
33,76,86.5041
33,77,85.6981
33,78,87.7246
33,79,88.128
33,80,87.2779
33,81,85.8486
33,82,85.3279
33,83,83.6943
33,84,81.3751
33,85,81.1747
33,86,79.2012
33,87,77.4401
33,88,78.4378
33,89,78.3373
33,90,79.3997
33,91,78.7347
33,92,81.565
33,93,82.1027
33,94,82.7083
33,95,84.222
33,96,85.1209
33,97,84.503
33,98,81.1114
33,99,82.679
33,100,81.3707
34,0,100
34,1,99.8478
34,2,100.164
34,3,99.8603
34,4,103.506
34,5,104.209
34,6,104.766
34,7,105.595
34,8,106.535
34,9,105.064
34,10,102.397
34,11,99.9728
34,12,98.9875
34,13,100.076
34,14,100.391
34,15,102.4
34,16,100.468
34,17,101.644
34,18,106.273
34,19,107.821
34,20,109.209
34,21,108.332
34,22,107.232
34,23,106.505
34,24,103.819
34,25,102.387
34,26,103.552
34,27,105.254
34,28,103.388
34,29,103.704
34,30,101.295
34,31,101.754
34,32,105.046
34,33,106.856
34,34,108.765
34,35,108.382
34,36,107.506
34,37,106.115
34,38,104.165
34,39,106.647
34,40,107.928
34,41,109.086
34,42,110.388
34,43,110.327
34,44,111.391
34,45,114.208
34,46,114.723
34,47,117.498
34,48,118.96
34,49,117.656
34,50,116.614
34,51,116.191
34,52,112.099
34,53,111.833
34,54,110.638
34,55,110.645
34,56,110.958
34,57,110.728
34,58,111.138
34,59,111.91
34,60,107.492
34,61,109.527
34,62,110.154
34,63,108.909
34,64,105.242
34,65,104.186
34,66,102.365
34,67,102.06
34,68,102.495
34,69,100.146
34,70,102.35
34,71,103.023
34,72,103.934
34,73,103.697
34,74,104.099
34,75,103.366
34,76,104.009
34,77,104.398
34,78,106.614
34,79,108.812
34,80,106.99
34,81,102.912
34,82,103.354
34,83,104.262
34,84,103.074
34,85,101.995
34,86,102.217
34,87,101.796
34,88,102.243
34,89,99.7757
34,90,99.7113
34,91,97.7646
34,92,98.864
34,93,97.3171
34,94,96.9358
34,95,97.7285
34,96,99.9957
34,97,97.3193
34,98,99.1642
34,99,98.7338
34,100,97.6137
35,0,100
35,1,100.414
35,2,95.7955
35,3,94.529
35,4,93.5816
35,5,95.7229
35,6,94.1527
35,7,95.4654
35,8,91.7872
35,9,91.5916
35,10,89.3853
35,11,89.7623
35,12,91.2008
35,13,88.434
35,14,87.9208
35,15,89.0464
35,16,88.5039
35,17,87.4427
35,18,88.2193
35,19,87.2549
35,20,84.9816
35,21,85.3725
35,22,86.827
35,23,87.6214
35,24,85.2746
35,25,85.5785
35,26,86.4566
35,27,85.4593
35,28,86.6512
35,29,84.6222
35,30,83.3612
35,31,84.7931
35,32,85.1445
35,33,85.6424
35,34,85.4367
35,35,85.9362
35,36,84.9543
35,37,83.9089
35,38,84.8552
35,39,81.667
35,40,80.4392
35,41,80.2498
35,42,80.5127
35,43,81.4457
35,44,81.1786
35,45,82.3931
35,46,83.293
35,47,84.3843
35,48,84.915
35,49,83.7384
35,50,84.4528
35,51,84.3245
35,52,86.9325
35,53,89.2924
35,54,88.9299
35,55,88.3113
35,56,89.8328
35,57,90.4352
35,58,89.1774
35,59,90.8878
35,60,90.8754
35,61,89.9043
35,62,89.0548
35,63,89.7627
35,64,90.9481
35,65,92.4602
35,66,91.2385
35,67,89.1332
35,68,89.8743
35,69,90.7025
35,70,92.4312
35,71,90.1687
35,72,91.7447
35,73,92.528
35,74,92.9123
35,75,94.3
35,76,93.322
35,77,96.8796
35,78,98.1496
35,79,94.6801
35,80,93.9221
35,81,93.2061
35,82,93.8154
35,83,94.9153
35,84,95.2195
35,85,92.6788
35,86,93.7179
35,87,94.6747
35,88,91.987
35,89,92.0236
35,90,92.6532
35,91,92.489
35,92,92.8202
35,93,92.4662
35,94,92.4665
35,95,91.2532
35,96,91.2382
35,97,92.3112
35,98,92.443
35,99,93.9122
35,100,93.3901
36,0,100
36,1,99.7515
36,2,99.5377
36,3,98.1266
36,4,98.5272
36,5,97.6972
36,6,96.7284
36,7,99.0434
36,8,100.607
36,9,98.0646
36,10,99.7851
36,11,96.9241
36,12,98.4874
36,13,96.0742
36,14,95.8719
36,15,95.4895
36,16,95.6607
36,17,94.4133
36,18,93.5743
36,19,94.8709
36,20,93.9428
36,21,92.7931
36,22,95.3584
36,23,94.9795
36,24,93.1194
36,25,94.3613
36,26,93.8558
36,27,94.7329
36,28,92.4942
36,29,95.1743
36,30,96.44
36,31,93.8488
36,32,96.2335
36,33,93.9189
36,34,93.0149
36,35,93.8114
36,36,94.8795
36,37,94.4911
36,38,95.0679
36,39,95.3957
36,40,94.1934
36,41,93.2077
36,42,94.5866
36,43,97.4684
36,44,97.6648
36,45,98.0469
36,46,99.6803
36,47,100.017
36,48,97.5221
36,49,100.644
36,50,100.15
36,51,101.047
36,52,100.906
36,53,100.056
36,54,98.917
36,55,98.6322
36,56,98.2916
36,57,99.2809
36,58,99.2505
36,59,97.8232
36,60,97.1604
36,61,97.5058
36,62,96.5993
36,63,97.4196
36,64,99.38
36,65,99.3906
36,66,100.525
36,67,99.7522
36,68,102.597
36,69,101.72
36,70,101.493
36,71,99.3224
36,72,100.475
36,73,102.848
36,74,100.537
36,75,102.61
36,76,105.273
36,77,104.697
36,78,104.561
36,79,105.352
36,80,104.332
36,81,101.882
36,82,102.197
36,83,102.524
36,84,103.664
36,85,102.232
36,86,104.772
36,87,104.068
36,88,104.195
36,89,102.302
36,90,102.563
36,91,102.758
36,92,104.642
36,93,104.273
36,94,105.189
36,95,103.514
36,96,102.087
36,97,100.164
36,98,98.3843
36,99,98.7487
36,100,100.594
37,0,100
37,1,100.021
37,2,97.9328
37,3,99.0519
37,4,99.4427
37,5,99.0185
37,6,97.8916
37,7,97.3331
37,8,98.0853
37,9,98.2284
37,10,98.5086
37,11,97.9327
37,12,97.7713
37,13,96.3171
37,14,94.4883
37,15,93.308
37,16,91.9402
37,17,92.3905
37,18,91.4282
37,19,90.5573
37,20,91.0454
37,21,91.3342
37,22,92.9403
37,23,93.1118
37,24,94.9811
37,25,96.1123
37,26,92.6909
37,27,94.9873
37,28,94.8152
37,29,93.5143
37,30,93.6104
37,31,94.4381
37,32,92.8129
37,33,92.4545
37,34,91.1365
37,35,92.6338
37,36,94.7411
37,37,92.9863
37,38,93.5543
37,39,96.7622
37,40,100.411
37,41,99.3561
37,42,95.5524
37,43,93.6692
37,44,93.9748
37,45,91.6516
37,46,90.8866
37,47,90.2237
37,48,91.8033
37,49,91.9514
37,50,92.5596
37,51,90.9186
37,52,89.6029
37,53,89.1089
37,54,87.2549
37,55,88.7534
37,56,87.9385
37,57,88.8798
37,58,89.7007
37,59,88.4028
37,60,87.833
37,61,89.6531
37,62,92.2858
37,63,92.2411
37,64,91.2147
37,65,92.2154
37,66,91.5895
37,67,90.3697
37,68,90.2847
37,69,92.1011
37,70,92.6036
37,71,90.4674
37,72,88.394
37,73,88.9312
37,74,89.0744
37,75,87.4887
37,76,86.1021
37,77,84.8944
37,78,85.0235
37,79,85.1222
37,80,84.9961
37,81,87.0089
37,82,85.0125
37,83,85.6809
37,84,85.4225
37,85,85.48
37,86,82.8048
37,87,81.5396
37,88,80.2002
37,89,81.7047
37,90,82.5907
37,91,83.1563
37,92,81.5939
37,93,80.7106
37,94,79.5102
37,95,78.3195
37,96,80.7893
37,97,80.5297
37,98,79.4708
37,99,81.4171
37,100,79.8932
38,0,100
38,1,100.623
38,2,100.333
38,3,98.0725
38,4,97.0598
38,5,96.195
38,6,97.1402
38,7,97.5512
38,8,96.6299
38,9,98.3503
38,10,97.5642
38,11,97.5533
38,12,97.1071
38,13,94.8486
38,14,94.3188
38,15,94.6087
38,16,95.2251
38,17,96.2882
38,18,96.329
38,19,95.8602
38,20,98.0476
38,21,94.5944
38,22,94.4054
38,23,92.9411
38,24,94.7316
38,25,95.2742
38,26,95.7953
38,27,94.2472
38,28,92.5208
38,29,93.1051
38,30,93.4729
38,31,92.4667
38,32,92.4632
38,33,91.7014
38,34,92.1058
38,35,93.9786
38,36,94.8743
38,37,96.7937
38,38,96.3416
38,39,95.7606
38,40,97.3117
38,41,97.2732
38,42,97.1476
38,43,96.7221
38,44,95.4101
38,45,94.6263
38,46,94.651
38,47,94.3552
38,48,94.7224
38,49,94.9216
38,50,96.7745
38,51,97.1953
38,52,98.6907
38,53,98.7151
38,54,96.8839
38,55,94.3993
38,56,94.0648
38,57,94.4378
38,58,95.5691
38,59,97.1091
38,60,97.3361
38,61,98.8856
38,62,98.839
38,63,98.4781
38,64,98.327
38,65,97.1968
38,66,97.8329
38,67,98.6357
38,68,99.0842
38,69,98.6252
38,70,96.169
38,71,96.7889
38,72,98.5913
38,73,98.3605
38,74,96.997
38,75,98.0888
38,76,97.9925
38,77,98.5016
38,78,101.46
38,79,103.918
38,80,104.055
38,81,101.082
38,82,100.673
38,83,101.094
38,84,98.6577
38,85,99.3712
38,86,101.377
38,87,101.49
38,88,101.55
38,89,101.596
38,90,102.169
38,91,100.043
38,92,99.7163
38,93,101.184
38,94,103.315
38,95,100.111
38,96,100.738
38,97,100.034
38,98,102.175
38,99,101.229
38,100,99.3356
39,0,100
39,1,101.686
39,2,100.438
39,3,99.5394
39,4,101.791
39,5,103.221
39,6,101.596
39,7,101.384
39,8,100.948
39,9,101.943
39,10,101.167
39,11,100.535
39,12,99.7553
39,13,100.807
39,14,102.294
39,15,101.5
39,16,101.133
39,17,102.823
39,18,102.89
39,19,101.585
39,20,100.317
39,21,98.1683
39,22,99.7475
39,23,100.852
39,24,99.3051
39,25,100.432
39,26,100.987
39,27,100.327
39,28,98.0669
39,29,98.1518
39,30,99.6943
39,31,99.7951
39,32,99.8942
39,33,98.2037
39,34,99.5404
39,35,100.938
39,36,103.294
39,37,100.496
39,38,102.896
39,39,101.259
39,40,100.829
39,41,104.586
39,42,105.566
39,43,106.857
39,44,106.645
39,45,106.794
39,46,104.863
39,47,105.62
39,48,105.692
39,49,106.782
39,50,106.711
39,51,106.644
39,52,105.681
39,53,104.768
39,54,104.711
39,55,106.535
39,56,106.376
39,57,108.75
39,58,108.655
39,59,106.663
39,60,106.292
39,61,103.992
39,62,103.925
39,63,107.135
39,64,107.813
39,65,109.432
39,66,111.788
39,67,110.976
39,68,108.77
39,69,106.297
39,70,105.67
39,71,107.622
39,72,108.771
39,73,111.335
39,74,109.372
39,75,109.524
39,76,110.753
39,77,112.829
39,78,113.133
39,79,113.611
39,80,114.587
39,81,113.951
39,82,113.041
39,83,112.595
39,84,113.172
39,85,111.209
39,86,110.596
39,87,107.1
39,88,108.816
39,89,110.056
39,90,106.212
39,91,103.79
39,92,105.215
39,93,104.707
39,94,104.082
39,95,103.226
39,96,103.445
39,97,103.605
39,98,106.841
39,99,106.214
39,100,106.616
40,0,100
40,1,102.448
40,2,99.9308
40,3,99.7554
40,4,99.8192
40,5,99.1795
40,6,97.0088
40,7,96.1451
40,8,96.8198
40,9,94.7789
40,10,95.2372
40,11,97.1905
40,12,96.4302
40,13,96.0893
40,14,94.4046
40,15,94.3571
40,16,94.9686
40,17,94.1482
40,18,94.7369
40,19,95.7262
40,20,97.9423
40,21,100.103
40,22,98.3575
40,23,96.1903
40,24,97.5908
40,25,95.8456
40,26,96.1819
40,27,100.17
40,28,100.486
40,29,102.634
40,30,99.5582
40,31,97.9257
40,32,96.4794
40,33,95.7725
40,34,96.5402
40,35,94.9836
40,36,93.0017
40,37,91.6566
40,38,89.433
40,39,90.0842
40,40,89.7493
40,41,88.3817
40,42,88.353
40,43,89.6368
40,44,90.4972
40,45,90.3385
40,46,91.4742
40,47,91.433
40,48,90.5058
40,49,90.3107
40,50,88.2264
40,51,88.6735
40,52,88.2434
40,53,88.2875
40,54,88.4986
40,55,87.0006
40,56,88.5093
40,57,88.9554
40,58,87.9772
40,59,88.4768
40,60,88.6009
40,61,89.4153
40,62,89.0487
40,63,88.6677
40,64,89.6842
40,65,90.0371
40,66,91.3664
40,67,89.2806
40,68,92.4735
40,69,93.1545
40,70,92.5271
40,71,93.5657
40,72,93.0282
40,73,91.9168
40,74,92.9631
40,75,91.6715
40,76,92.0514
40,77,93.3956
40,78,92.6039
40,79,93.6247
40,80,92.8112
40,81,92.6147
40,82,93.656
40,83,93.0836
40,84,93.4521
40,85,91.7909
40,86,93.2151
40,87,93.3449
40,88,92.3946
40,89,94.4092
40,90,95.8886
40,91,97.5861
40,92,95.1562
40,93,92.7054
40,94,94.2515
40,95,96.0254
40,96,95.6194
40,97,93.1594
40,98,96.1027
40,99,96.5323
40,100,96.3227
41,0,100
41,1,98.997
41,2,99.5237
41,3,99.2174
41,4,97.4305
41,5,98.6031
41,6,100.775
41,7,99.5837
41,8,102.197
41,9,105.453
41,10,106.496
41,11,105.214
41,12,103.476
41,13,99.2909
41,14,100.608
41,15,102.09
41,16,100.722
41,17,102.526
41,18,103.408
41,19,103.957
41,20,103.153
41,21,105.954
41,22,105.854
41,23,105.586
41,24,105.525
41,25,104.815
41,26,102.919
41,27,101.939
41,28,102.238
41,29,99.8393
41,30,100.947
41,31,102.603
41,32,101.635
41,33,101.408
41,34,102.184
41,35,101.094
41,36,101.642
41,37,105.307
41,38,103.234
41,39,103.437
41,40,103.151
41,41,105.017
41,42,106.093
41,43,106.794
41,44,107.626
41,45,108.466
41,46,109.339
41,47,104.635
41,48,106.29
41,49,106.726
41,50,107.054
41,51,106.752
41,52,109.298
41,53,110.567
41,54,113.133
41,55,113.621
41,56,114.428
41,57,111.985
41,58,111.781
41,59,113.036
41,60,112.73
41,61,109.759
41,62,109.807
41,63,111.613
41,64,112.175
41,65,111.83
41,66,112.948
41,67,111.694
41,68,109.489
41,69,108.863
41,70,110.767
41,71,112.04
41,72,112.612
41,73,112.163
41,74,110.515
41,75,109.122
41,76,111.288
41,77,113.877
41,78,110.256
41,79,110.554
41,80,110.973
41,81,110.465
41,82,112.372
41,83,114.828
41,84,114.855
41,85,117.384
41,86,118.928
41,87,120.395
41,88,122.519
41,89,122.531
41,90,124.69
41,91,121.86
41,92,123.519
41,93,121.236
41,94,119.536
41,95,123.959
41,96,124.94
41,97,127.969
41,98,125.329
41,99,125.214
41,100,125.1
42,0,100
42,1,101.177
42,2,96.003
42,3,92.8008
42,4,91.0052
42,5,91.0897
42,6,90.0766
42,7,90.5849
42,8,93.1322
42,9,93.7381
42,10,95.5584
42,11,97.4212
42,12,94.5743
42,13,93.1513
42,14,94.006
42,15,92.8183
42,16,90.6854
42,17,88.4347
42,18,88.9603
42,19,89.1428
42,20,89.5278
42,21,88.6714
42,22,88.2779
42,23,88.283
42,24,90.1113
42,25,88.3647
42,26,87.9982
42,27,87.1088
42,28,89.3819
42,29,91.259
42,30,90.3955
42,31,89.8404
42,32,90.5014
42,33,89.3153
42,34,89.5357
42,35,88.1103
42,36,88.8521
42,37,87.4866
42,38,86.4352
42,39,85.3758
42,40,85.6349
42,41,85.7104
42,42,86.9982
42,43,86.3028
42,44,86.4187
42,45,84.8362
42,46,84.751
42,47,82.3527
42,48,84.2069
42,49,83.9249
42,50,86.566
42,51,85.9998
42,52,84.6943
42,53,85.2308
42,54,84.3235
42,55,82.1915
42,56,81.5712
42,57,81.5815
42,58,81.7702
42,59,79.9958
42,60,80.2784
42,61,81.7697
42,62,81.6533
42,63,83.2929
42,64,84.7212
42,65,85.1655
42,66,84.9437
42,67,85.0106
42,68,86.0987
42,69,85.0292
42,70,85.8017
42,71,88.3258
42,72,88.2587
42,73,87.6571
42,74,88.3438
42,75,86.7162
42,76,88.6513
42,77,88.8915
42,78,89.4452
42,79,89.0606
42,80,87.5987
42,81,87.587
42,82,88.1674
42,83,88.6721
42,84,91.4044
42,85,93.0331
42,86,92.683
42,87,89.3581
42,88,92.1812
42,89,90.5083
42,90,89.5338
42,91,91.8085
42,92,91.4377
42,93,89.54
42,94,91.0685
42,95,90.9159
42,96,92.3561
42,97,93.5887
42,98,94.0822
42,99,93.7545
42,100,95.1468
43,0,100
43,1,98.6969
43,2,98.8096
43,3,101.17
43,4,102.133
43,5,102.748
43,6,106.869
43,7,104.999
43,8,104.697
43,9,106.923
43,10,107.221
43,11,107.204
43,12,110.294
43,13,107.559
43,14,106.441
43,15,109.986
43,16,111.078
43,17,110.317
43,18,110.267
43,19,111.568
43,20,112.304
43,21,112.927
43,22,113.515
43,23,112.527
43,24,110.752
43,25,109.227
43,26,112.391
43,27,111.015
43,28,111.211
43,29,111.622
43,30,112.722
43,31,114.287
43,32,113.937
43,33,113.425
43,34,112.765
43,35,112.176
43,36,113.902
43,37,112.389
43,38,110.936
43,39,112.505
43,40,110.75
43,41,109.769
43,42,111.061
43,43,109.711
43,44,113.251
43,45,111.625
43,46,110.915
43,47,114.181
43,48,112.306
43,49,112.371
43,50,111.689
43,51,113.647
43,52,112.936
43,53,113.593
43,54,112.828
43,55,114.702
43,56,109.929
43,57,109.746
43,58,111.208
43,59,112.925
43,60,112.144
43,61,111.795
43,62,110.624
43,63,114.194
43,64,114.612
43,65,115.684
43,66,114.89
43,67,116.166
43,68,118.809
43,69,118.641
43,70,121.996
43,71,123.177
43,72,122.721
43,73,123.815
43,74,122.51
43,75,120.007
43,76,118.861
43,77,121.112
43,78,120.448
43,79,118.945
43,80,117.063
43,81,118.791
43,82,118.416
43,83,117.5
43,84,116.889
43,85,118.992
43,86,120.713
43,87,119.874
43,88,120.361
43,89,121.512
43,90,121.955
43,91,120.014
43,92,121.566
43,93,120.734
43,94,122.096
43,95,120.028
43,96,115.935
43,97,119.134
43,98,118.969
43,99,118.143
43,100,119.903
44,0,100
44,1,98.9272
44,2,100.387
44,3,102.097
44,4,104.142
44,5,103.337
44,6,103.336
44,7,101.662
44,8,101.207
44,9,103.626
44,10,102.678
44,11,101.104
44,12,99.966
44,13,100.529
44,14,100.105
44,15,99.2408
44,16,100.402
44,17,101.376
44,18,103.167
44,19,102.816
44,20,101.543
44,21,99.9042
44,22,99.3615
44,23,99.1607
44,24,99.5842
44,25,100.892
44,26,101.645
44,27,100.491
44,28,99.31
44,29,100.318
44,30,98.7622
44,31,99.6414
44,32,100.72
44,33,98.2578
44,34,99.3201
44,35,101.09
44,36,100.962
44,37,100.22
44,38,102.674
44,39,104.326
44,40,103.939
44,41,105.613
44,42,105.856
44,43,105.312
44,44,104.828
44,45,104.822
44,46,102.621
44,47,103.482
44,48,104.914
44,49,104.543
44,50,105.551
44,51,108.104
44,52,108.384
44,53,108.567
44,54,109.114
44,55,110.38
44,56,109.659
44,57,109.286
44,58,105.546
44,59,104.557
44,60,101.155
44,61,100.501
44,62,100.837
44,63,100.049
44,64,98.6693
44,65,97.3788
44,66,97.5948
44,67,99.1365
44,68,98.879
44,69,99.5544
44,70,99.0201
44,71,97.0961
44,72,98.934
44,73,99.2052
44,74,99.9353
44,75,96.6242
44,76,96.3415
44,77,93.6176
44,78,90.9492
44,79,92.6848
44,80,93.0197
44,81,92.0329
44,82,90.5241
44,83,89.6178
44,84,87.2141
44,85,86.8048
44,86,88.5531
44,87,88.9821
44,88,91.1973
44,89,90.5288
44,90,91.586
44,91,93.5421
44,92,92.6087
44,93,91.8213
44,94,91.9616
44,95,90.5625
44,96,90.0137
44,97,91.1753
44,98,89.8333
44,99,90.0264
44,100,88.4685
45,0,100
45,1,98.5278
45,2,101.092
45,3,101.358
45,4,103.231
45,5,102.524
45,6,104.117
45,7,102.782
45,8,100.748
45,9,102.912
45,10,103.319
45,11,101.931
45,12,101.804
45,13,102.067
45,14,102.262
45,15,100.655
45,16,103.641
45,17,104.052
45,18,101.669
45,19,100.389
45,20,99.9558
45,21,100.256
45,22,97.8225
45,23,96.1908
45,24,95.1193
45,25,96.7477
45,26,96.4862
45,27,96.077
45,28,95.1442
45,29,92.0511
45,30,91.6303
45,31,90.7375
45,32,92.0897
45,33,91.9104
45,34,91.5712
45,35,94.8837
45,36,93.9525
45,37,92.2948
45,38,89.6373
45,39,88.5285
45,40,87.825
45,41,87.53
45,42,87.4743
45,43,85.1164
45,44,85.7547
45,45,86.3899
45,46,84.1009
45,47,83.0636
45,48,81.6199
45,49,82.4558
45,50,84.3454
45,51,85.4149
45,52,83.4479
45,53,83.7718
45,54,83.8098
45,55,85.8095
45,56,84.9211
45,57,84.7243
45,58,83.4487
45,59,81.9402
45,60,81.9207
45,61,80.917
45,62,82.1369
45,63,81.0761
45,64,82.5428
45,65,81.3355
45,66,81.4962
45,67,82.2331
45,68,82.4303
45,69,80.7176
45,70,81.2246
45,71,82.1738
45,72,82.3655
45,73,82.2431
45,74,83.379
45,75,84.1082
45,76,85.1237
45,77,86.33
45,78,87.3876
45,79,87.6808
45,80,89.1481
45,81,91.0732
45,82,89.3701
45,83,90.4577
45,84,89.8537
45,85,90.4365
45,86,89.8081
45,87,86.8999
45,88,89.493
45,89,89.6371
45,90,89.4081
45,91,90.2403
45,92,90.2956
45,93,87.7496
45,94,84.9104
45,95,85.4074
45,96,84.5912
45,97,84.2695
45,98,83.4658
45,99,83.6867
45,100,82.5005
46,0,100
46,1,99.881
46,2,98.8743
46,3,100.224
46,4,98.3228
46,5,99.0778
46,6,98.2289
46,7,95.0869
46,8,94.902
46,9,93.0686
46,10,91.445
46,11,91.8277
46,12,92.5591
46,13,92.763
46,14,91.3448
46,15,89.4911
46,16,89.6948
46,17,90.9048
46,18,90.2301
46,19,90.9248
46,20,91.0332
46,21,91.5477
46,22,91.1006
46,23,92.2008
46,24,90.8819
46,25,92.0155
46,26,90.7922
46,27,92.8778
46,28,91.6273
46,29,90.7573
46,30,88.1032
46,31,89.6837
46,32,88.2378
46,33,87.0355
46,34,88.1173
46,35,87.7142
46,36,85.6949
46,37,85.0902
46,38,85.6351
46,39,84.7052
46,40,84.3407
46,41,84.9801
46,42,84.3694
46,43,85.4148
46,44,84.7598
46,45,81.6496
46,46,81.0922
46,47,81.7956
46,48,81.6954
46,49,82.6006
46,50,84.1476
46,51,84.209
46,52,84.8866
46,53,85.5658
46,54,84.3881
46,55,84.1848
46,56,85.3286
46,57,85.5422
46,58,82.5151
46,59,82.7473
46,60,82.5009
46,61,82.6335
46,62,83.3439
46,63,82.4633
46,64,79.9826
46,65,79.9971
46,66,80.5735
46,67,78.0453
46,68,77.2387
46,69,78.4479
46,70,79.6306
46,71,80.8883
46,72,79.2738
46,73,79.6573
46,74,80.5208
46,75,79.6314
46,76,79.8692
46,77,79.4531
46,78,80.1151
46,79,79.6307
46,80,79.9379
46,81,79.6617
46,82,80.3716
46,83,81.5507
46,84,81.3004
46,85,81.1638
46,86,81.4192
46,87,79.9028
46,88,80.5923
46,89,79.5542
46,90,79.0863
46,91,80.1285
46,92,81.2117
46,93,79.9656
46,94,81.6671
46,95,84.3704
46,96,84.3973
46,97,84.0161
46,98,82.7604
46,99,82.5126
46,100,82.7457
47,0,100
47,1,100.302
47,2,98.8302
47,3,97.8729
47,4,96.4412
47,5,97.3063
47,6,98.5411
47,7,99.5095
47,8,101.756
47,9,101.344
47,10,103.753
47,11,100.58
47,12,100.063
47,13,100.233
47,14,100.034
47,15,101.508
47,16,99.2288
47,17,97.5888
47,18,100.116
47,19,100.483
47,20,102.522
47,21,103.98
47,22,106.401
47,23,107.249
47,24,105.944
47,25,105.584
47,26,105.36
47,27,106.314
47,28,108.024
47,29,110.411
47,30,108.226
47,31,107.911
47,32,106.082
47,33,108.07
47,34,108.041
47,35,107.347
47,36,107.615
47,37,106.391
47,38,105.029
47,39,103.319
47,40,103.89
47,41,102.451
47,42,99.5168
47,43,100.581
47,44,100.405
47,45,98.8409
47,46,98.9997
47,47,99.0044
47,48,97.9601
47,49,95.7388
47,50,95.4087
47,51,97.9277
47,52,99.0462
47,53,99.1383
47,54,97.046
47,55,96.9714
47,56,96.9893
47,57,99.2702
47,58,98.1658
47,59,94.6863
47,60,95.1149
47,61,95.4845
47,62,95.7147
47,63,95.3179
47,64,94.6488
47,65,92.8039
47,66,91.3773
47,67,92.2486
47,68,93.0828
47,69,94.8435
47,70,95.8236
47,71,96.1791
47,72,96.4824
47,73,96.444
47,74,97.7768
47,75,97.7343
47,76,95.9503
47,77,94.3323
47,78,96.1516
47,79,97.6946
47,80,99.3066
47,81,96.4712
47,82,96.0466
47,83,97.0741
47,84,98.3158
47,85,98.1166
47,86,101.007
47,87,102.5
47,88,100.557
47,89,101.928
47,90,104.633
47,91,104.075
47,92,104.319
47,93,103.757
47,94,103.217
47,95,105.686
47,96,104.832
47,97,105.741
47,98,103.953
47,99,103.298
47,100,100.689
48,0,100
48,1,100.932
48,2,101.685
48,3,100.217
48,4,99.9478
48,5,101.257
48,6,102.601
48,7,99.734
48,8,98.7546
48,9,95.8344
48,10,96.8305
48,11,98.1374
48,12,96.5747
48,13,98.0195
48,14,98.1652
48,15,95.8465
48,16,94.6226
48,17,93.9709
48,18,91.9613
48,19,93.6137
48,20,94.7585
48,21,92.2168
48,22,92.3428
48,23,92.8329
48,24,93.0174
48,25,92.4685
48,26,91.6975
48,27,93.4259
48,28,93.2768
48,29,94.1704
48,30,95.6194
48,31,95.443
48,32,95.3438
48,33,96.6816
48,34,98.5101
48,35,99.9642
48,36,99.6423
48,37,99.7166
48,38,101.046
48,39,100.633
48,40,101.815
48,41,102.269
48,42,102.086
48,43,101.225
48,44,100.247
48,45,100.788
48,46,99.3669
48,47,100.349
48,48,102.808
48,49,101.675
48,50,101.34
48,51,102.19
48,52,104.187
48,53,105.058
48,54,104.859
48,55,105.556
48,56,105.73
48,57,106.297
48,58,105.356
48,59,105.688
48,60,105.558
48,61,105.55
48,62,104.741
48,63,104.039
48,64,103.056
48,65,105.738
48,66,104.736
48,67,105.343
48,68,105.382
48,69,103.871
48,70,104.009
48,71,101.399
48,72,98.931
48,73,101.659
48,74,105.355
48,75,105.634
48,76,105.974
48,77,104.349
48,78,104.11
48,79,105.01
48,80,102.692
48,81,101.847
48,82,99.9165
48,83,99.6539
48,84,99.8057
48,85,101.029
48,86,98.5192
48,87,101.414
48,88,102.409
48,89,102.23
48,90,103.838
48,91,105.581
48,92,103.694
48,93,104.801
48,94,106.953
48,95,111.018
